ticker,entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,signal,confidence,reasoning,regime,hold_bars,exit_reason
NVDA,2023-03-21,2023-04-19,26.19309030532837,27.34731956100464,304.5319662226124,335.1949384137988,0.04198012696232719,BUY,76,,VOLATILE,20,MAX_HOLD
NVDA,2023-04-20,2023-04-24,27.684835026741027,26.99949398803711,517.2332188970271,-382.76570301059655,-0.026703647716266852,BUY,68,,BULL,2,STOP_LOSS
NVDA,2023-04-25,2023-04-26,27.091538114547728,26.988499808311463,464.68315321464434,-73.01024759172469,-0.005793742020578015,BUY,60,,BULL,1,STOP_LOSS
NVDA,2023-05-03,2023-05-26,27.853920152664184,37.87105438995361,572.0902656814441,5693.1043690296065,0.35691449320109336,BUY,76,,BULL,17,TAKE_PROFIT
NVDA,2023-05-30,2023-06-01,40.61529872131347,38.469753913879394,185.04211354517196,-411.6502111629188,-0.054718481030164565,BUY,68,,VOLATILE,2,STOP_LOSS
NVDA,2023-06-02,2023-06-06,40.11704862213134,38.810586830139165,186.6432532980686,-258.57358982298047,-0.034499183503217956,BUY,68,,VOLATILE,2,STOP_LOSS
NVDA,2023-06-07,2023-06-08,38.934458415985105,37.705137023925786,191.86117729109546,-250.56321255784405,-0.03350904017281559,BUY,68,,VOLATILE,1,STOP_LOSS
NVDA,2023-06-09,2023-06-15,39.05651724815368,42.58070018959046,213.2758541298037,734.2118796667964,0.0880546157131874,BUY,76,,VOLATILE,4,TAKE_PROFIT
NVDA,2023-06-16,2023-06-22,43.47172576332092,42.23187185287476,172.59186635102284,-228.7804442720926,-0.030461943977040867,BUY,68,,VOLATILE,3,STOP_LOSS
NVDA,2023-06-23,2023-06-27,42.485232702255246,40.778600286483766,176.23358230805053,-315.43982787875484,-0.04208775677777283,BUY,68,,VOLATILE,2,STOP_LOSS
NVDA,2023-06-28,2023-06-30,40.68032984733581,41.65916030502319,367.0519045696768,329.0587170632425,0.022015440276021103,BUY,68,,BULL,2,SIGNAL
NVDA,2023-07-03,2023-07-17,42.53825679016113,46.26585696411133,310.6511565876257,1130.3962046863599,0.08545627333129038,BUY,60,,BULL,9,TAKE_PROFIT
NVDA,2023-07-18,2023-07-21,46.724350713729855,45.76510420036316,323.8157384671267,-340.56865924128033,-0.022486888890872133,BUY,68,,BULL,3,STOP_LOSS
NVDA,2023-07-24,2023-08-03,44.75336449241638,43.77809923744202,297.39089882667594,-316.36346234431767,-0.023746460110269214,BUY,60,,BULL,8,SIGNAL
NVDA,2023-08-07,2023-08-09,45.13355556106567,44.2518612613678,294.0454709837771,-285.54159260700544,-0.021494198603538617,BUY,60,,BULL,2,SIGNAL
NVDA,2023-11-22,2023-12-01,49.876927190780634,46.50173902511597,336.16699365043746,-1167.0261851298656,-0.06953312740943021,BUY,76,,BULL,6,STOP_LOSS
NVDA,2024-01-17,2024-01-22,56.37517362213134,60.018975286483766,263.29807601708893,928.7596121445749,0.06250772113682002,BUY,68,,BULL,3,TAKE_PROFIT
NVDA,2024-01-23,2024-01-24,59.59978469467163,60.273848854064944,251.16969715000303,139.19586653978513,0.00928924310367727,BUY,68,,BULL,1,TAKE_PROFIT
NVDA,2024-01-25,2024-01-26,62.38117347335815,60.929519084930426,240.2739602917327,-378.42309732969807,-0.025222220129742824,BUY,68,,BULL,1,TAKE_PROFIT
NVDA,2024-01-29,2024-01-30,61.26261444282532,62.86855152511597,243.82174360057795,361.2965021954533,0.024163604576711566,BUY,68,,BULL,1,TAKE_PROFIT
NVDA,2024-01-31,2024-02-05,61.47071862602233,68.19088597488404,243.79485132124393,1606.7313680538664,0.10710663498980472,BUY,68,,BULL,3,TAKE_PROFIT
NVDA,2024-02-06,2024-02-07,69.66481225204467,68.28484074401855,218.25282212658684,-331.2905771587557,-0.021767154855447213,BUY,68,,BULL,1,TAKE_PROFIT
NVDA,2024-02-08,2024-02-09,70.10903449630737,70.49773063278198,216.22792950800684,53.64385109898467,0.0035350869056506164,BUY,68,,BULL,1,TAKE_PROFIT
NVDA,2024-02-12,2024-02-13,72.63629847335815,70.36480152511596,208.80496340240833,-504.15917659807565,-0.03320772138689155,BUY,68,,BULL,1,TAKE_PROFIT
NVDA,2024-02-14,2024-02-15,73.2386044807434,73.83206879425049,206.15251479183058,92.02517152092514,0.0060889703688551825,BUY,68,,BULL,1,TAKE_PROFIT
NVDA,2024-02-16,2024-02-21,74.13704847335815,67.97199370574951,203.82286218726586,-1285.5441799948785,-0.08498939567448764,BUY,68,,BULL,2,STOP_LOSS
NVDA,2024-02-23,2024-02-26,80.83039591598511,79.66014694976808,81.52236487185696,-108.4850318088429,-0.016446908170109544,BUY,60,,VOLATILE,1,STOP_LOSS
NVDA,2024-02-27,2024-03-05,79.4206872024536,85.22736164474487,93.93916978890023,530.0072753271988,0.07096878914019897,BUY,68,,VOLATILE,5,TAKE_PROFIT
NVDA,2024-03-06,2024-03-11,88.06601417541503,86.38578635406495,85.12611795013274,-157.88167625182723,-0.0210390672546382,BUY,68,,VOLATILE,3,TAKE_PROFIT
NVDA,2024-03-12,2024-04-10,88.09302810287475,83.88403950119019,94.97570787215264,-416.0853156042858,-0.049681446698567874,BUY,76,,VOLATILE,20,STOP_LOSS
NVDA,2024-04-12,2024-04-16,89.74384699630737,86.38978215789795,166.20029996529493,-586.720044246098,-0.03929708736369371,BUY,68,,BULL,2,SIGNAL
NVDA,2024-05-29,2024-05-30,113.10652805328368,114.59267652511598,115.73477781128868,145.64634633240894,0.011115115076173722,BUY,60,,BULL,1,TAKE_PROFIT
NVDA,2024-05-31,2024-06-03,112.57625664138793,113.564191696167,131.9596923650492,100.52618191137663,0.006760160584242252,BUY,68,,BULL,1,STOP_LOSS
NVDA,2024-06-04,2024-06-14,115.77386141967773,129.89502671051025,128.43301514271008,1782.0718396008888,0.11973026206395829,BUY,68,,BULL,8,TAKE_PROFIT
NVDA,2024-06-17,2024-06-18,133.05650049591063,131.07442938995362,113.57059362795361,-255.1024986189932,-0.01686470085566451,BUY,68,,BULL,1,TAKE_PROFIT
NVDA,2024-06-20,2024-06-21,139.86990305328368,127.05644274520874,107.79049772490045,-1409.9413878551622,-0.0934248115519239,BUY,68,,BULL,1,STOP_LOSS
NVDA,2024-06-24,2024-06-25,123.3016178627014,121.13939694976807,120.72093015958485,-290.5344664971326,-0.01949899532342641,BUY,68,,BULL,1,SIGNAL
NVDA,2024-06-26,2024-07-01,126.19306225204467,123.40826622009278,51.900912261185205,-157.48799116893952,-0.024021653332851767,BUY,60,,VOLATILE,3,SIGNAL
NVDA,2024-07-05,2024-07-17,127.44368725204467,121.28932347488404,102.63505950434153,-657.1822198368955,-0.05019236515928027,BUY,60,,BULL,8,SIGNAL
NVDA,2024-08-21,2024-08-30,127.38365969467162,119.47023377990723,64.64113740496424,-527.4897683473309,-0.06399665153363007,BUY,76,,VOLATILE,7,STOP_LOSS
SUMMARY,,,0.0,0.0,57.0,7925.91647007296,0.45614035087719296,ALL,57,avg_pnl_per_trade=139.05; sharpe=-0.3838; profit_factor=1.6069; avg_hold_bars=3.86,ALL,3.8596491228070176,SUMMARY
